customer_id,operator,circle,city_tier,age,gender,plan_type,device_type,tenure_months,monthly_recharge_inr,plan_validity_days,days_since_last_recharge,payment_channel,ott_bundle,data_gb_month,voice_minutes_month,sms_per_month,recharge_change_pct,data_change_pct,dual_sim,five_g_area,call_drop_rate_pct,network_complaints_3m,care_calls_3m,churn
IN100722,Airtel,Maharashtra,Rural,29,Male,Prepaid,4G smartphone,58,392,84,33,UPI app,0,24.7,366,23,-3.1,28.5,0,1,3.6,0,0,0
IN100723,BSNL,Maharashtra,Rural,51,Female,Prepaid,5G smartphone,7,183,28,12,Operator app,0,90.4,544,15,5.7,-17.2,0,0,3.8,2,2,0
IN100724,Airtel,Rajasthan,Rural,45,Male,Prepaid,4G smartphone,29,246,28,14,UPI app,1,22.3,506,14,-3.8,8.0,1,0,2.7,1,1,0
IN100725,Airtel,Mumbai,Tier-2,43,Female,Prepaid,5G smartphone,8,263,84,82,Retail shop,0,14.7,275,21,12.0,-2.7,0,1,2.5,1,1,0
IN100726,Airtel,Gujarat,Tier-2,26,Female,Prepaid,5G smartphone,2,189,56,28,UPI app,0,19.9,132,16,14.0,-14.6,1,0,1.4,0,0,0
IN100727,Airtel,West Bengal,Tier-3,26,Male,Prepaid,4G smartphone,13,114,84,23,Retail shop,0,16.0,20,31,8.4,15.4,0,0,2.9,1,2,0
IN100728,Jio,Maharashtra,Rural,18,Male,Prepaid,4G smartphone,44,103,28,10,UPI app,0,14.2,594,21,-9.4,-23.7,0,0,2.8,1,2,0
IN100729,Jio,Delhi,Rural,41,Male,Prepaid,Feature phone,28,202,28,1,Retail shop,0,0.3,28,18,-1.6,-13.2,0,0,3.4,0,0,0
IN100730,Airtel,Gujarat,Tier-2,32,Female,Prepaid,4G smartphone,7,156,28,7,Retail shop,0,29.8,341,17,-13.4,-16.6,0,1,2.2,0,2,0
IN100731,Airtel,Karnataka,Tier-3,18,Male,Postpaid,4G smartphone,54,374,30,24,Auto-debit,0,13.5,225,21,16.0,29.2,0,1,1.4,0,0,0
IN100732,Airtel,Rajasthan,Metro,44,Female,Prepaid,5G smartphone,37,341,56,6,Operator app,0,92.3,86,17,12.8,57.5,1,1,1.3,0,1,0
IN100733,Jio,Gujarat,Tier-3,28,Female,Prepaid,4G smartphone,7,99,365,226,UPI app,0,13.9,232,21,5.2,27.2,1,0,2.1,0,0,0
IN100734,Airtel,Tamil Nadu,Rural,29,Female,Prepaid,Feature phone,5,320,28,2,Retail shop,1,0.7,294,24,-33.6,9.1,0,0,5.6,1,0,0
IN100735,Jio,Uttar Pradesh,Rural,18,Female,Prepaid,Feature phone,47,195,28,13,UPI app,0,1.1,470,24,-16.8,24.4,0,0,1.9,0,0,0
IN100736,Airtel,Delhi,Tier-2,36,Male,Prepaid,5G smartphone,3,220,28,17,UPI app,0,47.8,391,25,-1.5,30.8,0,1,0.8,1,1,0
IN100737,Airtel,Uttar Pradesh,Rural,37,Female,Prepaid,4G smartphone,1,153,84,37,Retail shop,0,20.2,232,18,-2.0,-8.0,1,0,2.8,1,2,1
IN100738,Jio,Delhi,Metro,31,Female,Prepaid,4G smartphone,18,354,56,63,Operator app,0,26.7,140,18,-38.7,-3.7,1,1,1.8,0,0,0
IN100739,Jio,Bihar,Tier-2,27,Female,Prepaid,4G smartphone,2,179,28,11,UPI app,0,28.2,522,21,-6.7,19.5,0,1,2.1,1,0,0
IN100740,Airtel,West Bengal,Tier-3,58,Female,Prepaid,4G smartphone,66,342,28,10,UPI app,1,20.0,285,21,-19.9,-19.0,0,0,1.9,0,0,0
IN100741,Airtel,Karnataka,Tier-3,19,Male,Prepaid,5G smartphone,103,292,365,167,Operator app,1,41.5,244,19,25.4,9.0,1,0,2.2,1,1,0
IN100742,Vi,Rajasthan,Rural,24,Female,Prepaid,4G smartphone,1,148,56,37,UPI app,0,27.6,516,18,6.1,1.5,0,0,2.4,2,1,0
IN100743,Airtel,Delhi,Tier-3,39,Female,Prepaid,4G smartphone,3,201,28,21,UPI app,0,15.0,267,18,-10.6,-49.3,0,0,2.2,1,0,1
IN100744,Jio,Maharashtra,Metro,21,Female,Prepaid,5G smartphone,4,458,28,18,UPI app,0,21.4,336,24,7.7,-40.4,1,1,0.6,1,2,0
IN100745,Jio,Mumbai,Metro,21,Female,Postpaid,5G smartphone,46,792,30,48,UPI app,1,85.4,453,23,7.9,10.2,0,1,0.8,1,2,0
IN100746,Airtel,Delhi,Tier-3,43,Female,Postpaid,5G smartphone,14,457,30,13,Auto-debit,1,32.3,422,27,7.7,-6.7,0,0,2.0,1,2,0
IN100747,Jio,Karnataka,Tier-3,38,Female,Postpaid,4G smartphone,30,381,30,38,Auto-debit,0,10.4,225,19,18.1,-17.4,0,0,3.0,3,0,0
IN100748,Vi,Karnataka,Tier-3,36,Male,Prepaid,4G smartphone,86,207,28,7,Retail shop,0,20.7,216,23,12.7,15.9,1,0,1.5,0,0,0
IN100749,Vi,Gujarat,Tier-2,33,Male,Prepaid,5G smartphone,49,218,56,21,UPI app,0,14.0,420,21,22.1,18.6,1,1,1.1,1,0,0
IN100750,Airtel,Rajasthan,Metro,25,Male,Prepaid,4G smartphone,10,334,28,18,UPI app,0,21.6,234,28,-19.4,47.2,0,1,0.9,0,1,1
IN100751,Airtel,Gujarat,Rural,29,Male,Prepaid,4G smartphone,21,172,28,6,Operator app,0,14.3,386,20,-4.6,-23.3,0,0,7.7,2,1,0
IN100752,Airtel,Gujarat,Tier-2,31,Female,Prepaid,4G smartphone,85,179,84,31,UPI app,0,6.1,197,24,11.2,-5.8,1,1,2.1,1,1,0
IN100753,Jio,Maharashtra,Tier-3,40,Male,Prepaid,5G smartphone,13,317,28,31,UPI app,0,33.2,456,17,-13.6,60.8,0,1,0.8,0,1,1
IN100754,Jio,Tamil Nadu,Tier-2,36,Female,Prepaid,4G smartphone,8,304,28,23,UPI app,0,10.0,564,12,20.2,-5.2,0,1,1.3,0,0,0
IN100755,Airtel,Karnataka,Tier-2,22,Female,Prepaid,4G smartphone,70,177,28,4,UPI app,0,17.9,421,24,3.5,11.2,1,1,1.6,1,0,0
IN100756,Airtel,Bihar,Tier-2,39,Female,Prepaid,Feature phone,11,205,28,19,Operator app,0,0.4,427,23,4.6,32.2,0,1,6.1,0,2,0
IN100757,BSNL,Maharashtra,Metro,18,Male,Prepaid,4G smartphone,95,384,84,30,Operator app,0,10.2,149,18,7.1,-22.9,1,1,1.7,0,1,0
IN100758,Airtel,Maharashtra,Tier-3,28,Female,Postpaid,5G smartphone,9,369,30,2,Auto-debit,0,40.9,69,19,-46.2,8.7,0,1,1.2,0,2,0
IN100759,Jio,Delhi,Tier-2,20,Female,Prepaid,4G smartphone,5,237,28,15,UPI app,0,7.6,268,24,-39.5,-17.0,0,1,1.1,2,1,0
IN100760,Jio,Uttar Pradesh,Tier-2,23,Female,Prepaid,5G smartphone,1,227,28,27,UPI app,0,20.9,191,33,5.3,28.6,1,0,2.4,0,1,0
IN100761,Airtel,West Bengal,Rural,51,Male,Prepaid,4G smartphone,1,149,28,38,Retail shop,0,16.7,366,24,-10.6,13.1,1,0,4.1,0,0,0
IN100762,Airtel,Uttar Pradesh,Tier-2,18,Female,Prepaid,5G smartphone,32,173,28,3,UPI app,0,31.3,529,15,-23.0,-15.2,0,0,2.3,0,0,1
IN100763,Airtel,West Bengal,Tier-3,23,Male,Prepaid,5G smartphone,40,211,28,0,Operator app,0,25.0,0,19,1.7,-21.3,0,0,1.0,0,4,1
IN100764,Vi,Rajasthan,Tier-2,37,Male,Prepaid,4G smartphone,3,181,56,49,UPI app,0,10.3,414,16,-24.5,-25.5,0,0,0.3,0,0,1
IN100765,Airtel,Delhi,Tier-2,27,Male,Prepaid,4G smartphone,11,204,56,48,Retail shop,0,10.2,357,15,36.2,-60.6,0,0,1.5,0,1,0
IN100766,Airtel,Bihar,Metro,33,Female,Prepaid,5G smartphone,76,403,28,10,UPI app,0,43.4,413,21,6.1,13.4,1,1,3.9,2,2,1
IN100767,Airtel,Rajasthan,Rural,46,Male,Prepaid,Feature phone,34,149,84,68,UPI app,1,0.5,572,16,-37.3,3.0,0,0,3.2,3,2,0
IN100768,Airtel,Uttar Pradesh,Tier-2,38,Male,Prepaid,4G smartphone,22,295,28,20,UPI app,0,25.8,274,10,8.0,13.0,0,0,1.4,1,0,0
IN100769,Jio,Gujarat,Tier-3,27,Female,Postpaid,5G smartphone,14,692,30,10,UPI app,1,15.7,398,20,-17.5,20.1,0,1,2.0,1,2,0
IN100770,Airtel,Delhi,Rural,30,Male,Prepaid,5G smartphone,16,184,28,7,Retail shop,0,43.7,301,23,0.2,37.2,0,0,3.0,1,0,0
IN100771,Jio,Tamil Nadu,Metro,37,Male,Prepaid,4G smartphone,9,358,28,10,UPI app,1,15.8,583,12,14.4,-12.6,0,1,0.6,0,0,0
IN100772,Jio,Mumbai,Tier-3,38,Female,Prepaid,4G smartphone,22,160,28,4,UPI app,0,13.7,318,27,27.8,-6.7,0,0,0.6,2,2,0
IN100773,Vi,West Bengal,Metro,32,Female,Prepaid,5G smartphone,17,388,56,16,UPI app,0,34.1,411,23,-48.2,-8.5,0,0,2.9,3,1,0
IN100774,Airtel,Rajasthan,Tier-2,35,Female,Postpaid,4G smartphone,6,723,30,9,Auto-debit,0,17.8,283,17,-0.7,19.1,0,0,6.7,1,1,0
IN100775,Vi,West Bengal,Rural,35,Female,Prepaid,5G smartphone,3,319,56,40,Retail shop,0,32.5,357,19,30.0,-11.1,0,0,4.8,0,0,0
IN100776,Jio,Gujarat,Metro,31,Male,Postpaid,4G smartphone,21,1036,30,4,Auto-debit,0,8.8,425,19,-12.9,43.0,0,1,0.8,1,2,0
IN100777,Airtel,Mumbai,Rural,25,Male,Prepaid,4G smartphone,4,210,84,22,Retail shop,0,11.4,325,23,-16.2,6.2,0,0,3.3,0,0,0
IN100778,Vi,Bihar,Tier-3,39,Male,Prepaid,Feature phone,116,567,56,32,UPI app,0,0.6,222,28,14.8,43.3,0,1,1.6,0,0,0
IN100779,Vi,Mumbai,Tier-2,34,Female,Prepaid,Feature phone,8,343,84,26,UPI app,0,0.5,220,13,-37.2,10.7,1,1,5.7,1,1,1
IN100780,Airtel,Maharashtra,Metro,18,Male,Prepaid,4G smartphone,8,468,84,11,Retail shop,0,10.6,622,24,-7.7,10.5,0,1,2.7,0,0,0
IN100781,Vi,West Bengal,Tier-3,23,Male,Postpaid,4G smartphone,7,421,30,13,Auto-debit,0,24.8,313,18,-30.2,-18.0,0,0,3.5,1,2,0
IN100782,Jio,Rajasthan,Tier-2,27,Female,Prepaid,4G smartphone,23,221,28,12,UPI app,0,16.3,603,16,3.3,-20.3,0,1,0.7,0,0,0
IN100783,Jio,Bihar,Tier-2,29,Female,Postpaid,5G smartphone,70,592,30,35,Operator app,0,38.7,416,15,-13.6,10.7,0,1,2.1,1,1,0
IN100784,BSNL,Maharashtra,Tier-2,44,Male,Prepaid,4G smartphone,69,177,28,2,Retail shop,0,32.7,467,12,8.9,-8.1,1,1,2.8,1,0,0
IN100785,Jio,Maharashtra,Metro,64,Female,Prepaid,4G smartphone,28,304,56,50,Operator app,0,18.7,274,26,-13.8,32.9,1,0,3.1,1,0,0
IN100786,Vi,Uttar Pradesh,Rural,18,Female,Postpaid,4G smartphone,73,433,30,5,Auto-debit,0,13.0,514,18,16.6,39.4,1,0,4.7,1,1,0
IN100787,Airtel,Maharashtra,Tier-2,35,Female,Prepaid,4G smartphone,80,369,56,64,Retail shop,0,6.6,467,19,3.7,-26.8,0,1,5.1,1,1,1
IN100788,Vi,West Bengal,Tier-2,32,Male,Prepaid,4G smartphone,10,379,28,18,Operator app,0,8.8,612,21,30.1,16.2,1,0,1.8,0,1,0
IN100789,Jio,West Bengal,Rural,30,Male,Prepaid,4G smartphone,41,200,28,42,UPI app,0,8.2,241,20,23.5,10.8,1,0,2.2,1,0,0
IN100790,Airtel,Maharashtra,Tier-3,37,Male,Prepaid,5G smartphone,1,189,84,33,Retail shop,0,14.6,407,21,9.0,13.8,0,0,1.6,0,1,1
IN100791,Jio,Uttar Pradesh,Rural,33,Male,Prepaid,4G smartphone,44,359,84,2,UPI app,1,15.4,605,28,31.3,-19.7,1,0,6.0,1,0,0
IN100792,Airtel,Mumbai,Rural,28,Male,Prepaid,Feature phone,21,112,56,33,Operator app,0,0.2,241,27,-36.8,19.6,0,0,4.2,1,1,1
IN100793,Airtel,Delhi,Metro,32,Male,Postpaid,5G smartphone,34,399,30,7,UPI app,0,29.3,238,13,13.6,-18.1,0,1,3.2,3,1,0
IN100794,Airtel,Uttar Pradesh,Tier-2,37,Male,Postpaid,Feature phone,27,683,30,17,Operator app,0,0.5,443,18,18.5,-20.7,0,0,1.6,0,1,0
IN100795,Airtel,Tamil Nadu,Tier-3,36,Male,Postpaid,5G smartphone,18,483,30,6,UPI app,1,35.9,332,19,26.7,-22.5,0,1,1.5,0,0,0
IN100796,Airtel,West Bengal,Metro,33,Male,Prepaid,4G smartphone,11,269,56,23,Retail shop,0,20.8,390,19,3.0,27.9,0,1,1.6,1,1,0
IN100797,Airtel,Bihar,Tier-3,26,Male,Prepaid,4G smartphone,23,113,28,13,UPI app,0,18.8,229,18,-2.0,28.8,0,0,1.1,0,3,0
IN100798,Jio,Gujarat,Metro,60,Male,Prepaid,4G smartphone,120,220,28,18,Operator app,0,21.6,364,18,-9.2,-54.3,0,1,1.4,3,2,0
IN100799,Jio,Rajasthan,Rural,35,Male,Prepaid,4G smartphone,26,322,28,12,UPI app,0,10.5,493,12,17.3,12.1,0,0,6.3,2,1,0
IN100800,Jio,Maharashtra,Tier-3,39,Male,Prepaid,5G smartphone,47,341,28,3,Retail shop,0,23.8,351,21,6.7,1.3,1,0,2.0,0,0,0
IN100801,Airtel,Bihar,Tier-3,26,Female,Prepaid,4G smartphone,36,284,84,77,Retail shop,0,69.8,529,13,-26.5,17.4,1,1,3.8,2,1,0
IN100802,Vi,Bihar,Tier-2,33,Male,Prepaid,4G smartphone,8,189,28,3,Retail shop,0,25.2,87,31,-5.7,-11.3,0,1,1.6,1,0,0
IN100803,Jio,Mumbai,Rural,33,Female,Prepaid,Feature phone,43,170,28,2,Operator app,0,0.8,427,25,11.2,-42.4,1,0,4.2,3,5,1
IN100804,Airtel,West Bengal,Tier-3,18,Male,Prepaid,5G smartphone,49,187,56,16,UPI app,0,14.5,411,20,6.0,-21.3,0,0,2.6,1,0,0
IN100805,Airtel,Maharashtra,Rural,24,Male,Prepaid,4G smartphone,23,151,84,14,Operator app,0,28.9,347,19,20.6,18.8,0,1,2.8,3,3,1
IN100806,Jio,Bihar,Rural,24,Male,Prepaid,4G smartphone,18,158,365,218,UPI app,0,6.2,622,19,4.4,14.5,1,0,3.2,2,0,0
IN100807,Airtel,Maharashtra,Metro,25,Male,Postpaid,4G smartphone,13,663,30,11,Operator app,1,6.7,375,20,6.6,-38.1,0,1,1.4,1,2,0
IN100808,Jio,Delhi,Metro,21,Female,Prepaid,Feature phone,9,178,28,23,UPI app,0,0.8,277,17,-10.3,9.6,1,1,2.4,3,1,0
IN100809,BSNL,Karnataka,Metro,32,Female,Prepaid,4G smartphone,27,453,84,53,UPI app,0,34.9,408,24,20.5,7.4,0,1,1.2,0,0,0
IN100810,Airtel,Mumbai,Tier-3,45,Male,Prepaid,5G smartphone,10,205,28,17,Retail shop,0,17.2,119,27,0.4,11.3,0,0,2.3,1,2,0
IN100811,Airtel,Karnataka,Tier-3,33,Male,Prepaid,4G smartphone,43,181,28,6,Retail shop,0,8.8,286,17,7.2,-29.4,1,0,4.1,1,1,0
IN100812,BSNL,Delhi,Tier-2,20,Female,Prepaid,4G smartphone,51,145,84,18,Retail shop,0,12.1,227,22,21.9,6.4,1,1,2.7,0,0,0
IN100813,Jio,Gujarat,Rural,21,Female,Prepaid,4G smartphone,12,252,365,13,UPI app,0,4.5,39,19,-20.4,1.2,1,1,6.2,0,0,0
IN100814,Airtel,Uttar Pradesh,Metro,28,Male,Prepaid,4G smartphone,5,208,28,20,Retail shop,0,17.6,247,22,24.6,-2.3,1,1,3.4,0,0,1
IN100815,Vi,West Bengal,Rural,18,Male,Prepaid,4G smartphone,42,227,56,48,Operator app,0,20.8,432,16,-8.7,35.4,1,1,3.5,0,1,0
IN100816,Vi,Bihar,Tier-2,35,Male,Prepaid,5G smartphone,4,185,56,34,UPI app,0,22.2,352,15,-26.9,-38.7,1,1,1.8,1,2,1
IN100817,Jio,West Bengal,Tier-2,45,Male,Prepaid,4G smartphone,5,262,56,5,UPI app,0,5.0,533,7,32.6,19.2,1,1,3.7,1,0,0
IN100818,Jio,Uttar Pradesh,Metro,26,Male,Prepaid,4G smartphone,1,191,28,8,Retail shop,0,10.9,278,19,-20.6,-30.7,0,1,1.5,3,1,1
IN100819,Airtel,Karnataka,Tier-3,32,Male,Prepaid,5G smartphone,44,203,365,58,UPI app,0,61.9,218,23,25.4,4.9,1,1,1.1,0,0,0
IN100820,Airtel,Gujarat,Rural,27,Female,Prepaid,Feature phone,31,186,28,13,UPI app,0,0.7,387,16,12.3,-22.5,1,0,4.5,5,1,1
IN100821,Jio,Maharashtra,Tier-2,25,Male,Postpaid,4G smartphone,25,611,30,2,UPI app,0,15.5,477,13,-33.5,21.3,0,1,3.0,1,1,0
IN100822,Airtel,Gujarat,Tier-3,33,Male,Prepaid,Feature phone,32,294,56,34,UPI app,1,0.5,391,22,0.6,-9.6,1,0,2.0,0,1,0
IN100823,Jio,Delhi,Tier-3,25,Male,Prepaid,5G smartphone,49,258,84,70,Operator app,0,26.8,330,18,-13.6,-29.7,1,1,0.6,0,0,0
IN100824,Vi,Mumbai,Tier-2,23,Female,Prepaid,4G smartphone,41,435,84,10,UPI app,1,24.3,455,20,7.2,13.7,1,1,2.4,1,1,0
IN100825,Airtel,Mumbai,Tier-3,18,Male,Prepaid,4G smartphone,10,130,56,13,Retail shop,0,23.2,311,24,-0.0,17.1,1,1,2.9,0,0,1
IN100826,Jio,West Bengal,Tier-2,32,Male,Prepaid,4G smartphone,26,523,28,0,UPI app,1,8.0,467,22,11.7,0.4,0,1,3.1,0,0,0
IN100827,Airtel,Maharashtra,Rural,42,Male,Postpaid,4G smartphone,24,611,30,11,Auto-debit,0,13.9,231,30,30.7,-14.5,0,1,3.5,0,2,0
IN100828,Vi,Tamil Nadu,Tier-3,39,Male,Prepaid,4G smartphone,33,185,28,14,Operator app,0,12.7,318,23,-12.5,-49.4,0,0,3.1,0,1,1
IN100829,Airtel,Tamil Nadu,Metro,46,Male,Prepaid,4G smartphone,11,424,28,19,Retail shop,1,28.1,313,20,2.4,25.3,0,1,1.4,1,1,0
IN100830,Jio,West Bengal,Rural,25,Female,Prepaid,5G smartphone,57,356,28,7,Retail shop,0,54.9,586,16,-42.8,18.4,0,0,7.8,3,3,1
IN100831,Jio,Bihar,Tier-2,40,Male,Prepaid,Feature phone,45,371,84,41,Operator app,0,0.3,426,12,-19.1,5.6,1,1,3.0,0,0,0
IN100832,Jio,Bihar,Rural,20,Male,Prepaid,4G smartphone,18,135,365,92,UPI app,0,20.7,0,21,-1.9,-56.8,0,0,2.6,3,2,0
IN100833,Jio,Uttar Pradesh,Tier-3,39,Male,Prepaid,Feature phone,11,219,84,42,Operator app,0,0.7,612,22,-21.6,-13.2,0,1,2.5,1,1,0
IN100834,Jio,West Bengal,Metro,48,Male,Prepaid,4G smartphone,25,390,28,5,UPI app,0,15.2,482,16,30.3,-10.6,1,1,5.9,2,2,1
IN100835,Jio,Delhi,Tier-3,36,Male,Prepaid,4G smartphone,13,213,28,12,UPI app,0,16.3,570,21,30.2,-46.5,0,0,0.9,0,1,0
IN100836,Jio,Bihar,Metro,48,Female,Prepaid,5G smartphone,19,349,28,14,UPI app,0,62.8,514,20,-4.5,-52.5,1,0,1.5,0,0,0
IN100837,BSNL,Delhi,Rural,26,Female,Prepaid,5G smartphone,24,229,84,44,Operator app,0,24.7,218,21,14.6,-12.1,0,0,1.7,0,0,0
IN100838,Jio,Tamil Nadu,Rural,30,Female,Prepaid,4G smartphone,50,135,28,8,UPI app,0,29.3,247,14,20.2,-17.2,0,0,3.5,1,3,0
IN100839,Jio,Gujarat,Tier-3,22,Male,Prepaid,4G smartphone,62,335,56,51,UPI app,0,27.6,194,20,9.9,18.1,1,1,2.9,0,1,1
IN100840,Airtel,Bihar,Tier-3,32,Female,Prepaid,5G smartphone,46,223,28,5,Operator app,1,36.0,371,24,15.1,-41.1,0,0,2.4,1,1,0
IN100841,Vi,Mumbai,Tier-3,34,Female,Prepaid,Feature phone,8,212,28,4,Retail shop,0,0.3,82,12,1.0,0.6,0,0,2.6,3,4,1
IN100842,Jio,West Bengal,Tier-2,32,Male,Postpaid,5G smartphone,39,421,30,8,Operator app,0,41.2,403,18,-13.0,19.7,1,1,5.0,2,3,0
IN100843,Jio,Mumbai,Metro,27,Female,Prepaid,5G smartphone,36,275,28,7,Retail shop,0,36.9,368,14,7.7,-3.4,0,0,2.6,3,0,1
IN100844,Airtel,Delhi,Rural,27,Male,Prepaid,4G smartphone,42,266,28,2,Retail shop,0,6.9,238,17,0.1,17.5,0,0,2.9,0,0,0
IN100845,Vi,Uttar Pradesh,Tier-2,35,Female,Prepaid,4G smartphone,56,274,28,7,UPI app,0,21.5,629,15,-4.3,15.5,1,0,5.3,1,1,0
IN100846,Jio,Maharashtra,Tier-2,30,Male,Prepaid,4G smartphone,63,322,28,29,Retail shop,0,11.4,474,9,13.2,-1.6,0,0,4.0,4,0,0
IN100847,Jio,Karnataka,Metro,20,Female,Prepaid,5G smartphone,4,296,84,3,Retail shop,0,40.9,0,23,10.5,31.8,1,1,1.6,0,0,0
IN100848,Airtel,Bihar,Rural,18,Female,Prepaid,4G smartphone,56,198,28,1,UPI app,0,31.6,457,16,-16.9,13.0,0,0,4.0,2,1,0
IN100849,BSNL,West Bengal,Rural,26,Male,Prepaid,4G smartphone,21,108,56,22,UPI app,0,6.4,298,17,-23.8,-2.5,0,0,3.1,2,3,1
IN100850,Airtel,Uttar Pradesh,Tier-2,18,Female,Prepaid,4G smartphone,8,288,28,4,UPI app,1,9.3,325,20,-22.2,2.2,1,1,0.9,0,0,0
IN100851,Airtel,Uttar Pradesh,Tier-2,23,Male,Prepaid,5G smartphone,25,235,28,12,Retail shop,0,17.4,494,20,23.6,25.2,1,0,0.2,1,0,0
IN100852,Vi,Uttar Pradesh,Rural,27,Female,Prepaid,4G smartphone,54,214,28,20,Retail shop,0,9.7,351,16,0.2,49.4,1,0,1.4,0,2,0
IN100853,Vi,Mumbai,Tier-2,30,Male,Prepaid,5G smartphone,16,118,28,21,Operator app,0,34.0,301,27,-16.3,-8.8,0,1,0.7,0,1,1
IN100854,Airtel,West Bengal,Rural,25,Male,Prepaid,5G smartphone,28,465,56,30,Retail shop,1,25.7,177,16,14.3,-6.2,1,1,3.4,5,1,0
IN100855,Jio,Gujarat,Rural,53,Male,Prepaid,4G smartphone,37,197,84,27,Retail shop,0,7.3,363,21,11.5,14.1,0,0,2.8,0,0,0
IN100856,Jio,Uttar Pradesh,Rural,19,Female,Prepaid,4G smartphone,2,225,28,9,Operator app,0,7.0,279,25,-6.2,-16.0,0,0,2.2,1,0,0
IN100857,Vi,Uttar Pradesh,Metro,44,Female,Prepaid,4G smartphone,10,343,56,5,UPI app,0,4.6,433,22,-10.8,40.9,1,1,2.2,0,0,0
IN100858,Jio,Bihar,Tier-3,30,Male,Prepaid,4G smartphone,42,193,28,9,UPI app,0,21.5,408,21,4.7,-0.2,0,0,2.6,0,0,0
IN100859,Jio,West Bengal,Rural,25,Male,Prepaid,4G smartphone,17,222,28,11,UPI app,0,11.1,686,20,-22.8,5.5,1,0,1.7,1,0,0
IN100860,Jio,Karnataka,Tier-2,37,Male,Prepaid,5G smartphone,1,381,56,1,Operator app,0,16.6,230,25,-10.1,-11.0,1,0,6.3,2,2,1
IN100861,Jio,Delhi,Rural,27,Female,Prepaid,4G smartphone,20,204,84,19,Operator app,0,10.9,243,15,-5.1,-15.1,0,0,4.4,0,0,0
IN100862,Vi,Rajasthan,Tier-2,23,Male,Prepaid,4G smartphone,7,340,56,40,Retail shop,0,15.6,433,16,-56.2,-18.4,1,0,1.8,1,1,1
IN100863,Jio,West Bengal,Rural,49,Male,Prepaid,5G smartphone,2,251,28,5,Retail shop,0,23.5,231,21,6.7,-26.6,1,0,3.1,2,2,1
IN100864,Airtel,West Bengal,Tier-3,18,Female,Prepaid,4G smartphone,5,276,84,11,UPI app,0,24.3,211,20,-0.2,4.1,0,1,1.1,1,2,0
IN100865,Vi,Karnataka,Metro,29,Female,Postpaid,Feature phone,4,1314,30,42,Auto-debit,1,0.6,173,22,-16.4,10.8,0,1,2.9,0,0,0
IN100866,Vi,Mumbai,Tier-2,33,Male,Postpaid,4G smartphone,10,653,30,19,Operator app,1,13.5,594,14,-15.2,-21.6,0,0,3.9,0,0,1
IN100867,Vi,Uttar Pradesh,Metro,46,Male,Prepaid,Feature phone,35,292,56,15,Retail shop,0,0.3,277,11,13.4,-46.5,0,1,1.9,0,0,0
IN100868,Airtel,Gujarat,Tier-2,28,Female,Prepaid,Feature phone,17,248,56,14,UPI app,0,0.8,346,18,4.5,36.4,0,0,3.4,0,0,0
IN100869,Airtel,Karnataka,Rural,58,Male,Prepaid,Feature phone,17,221,28,28,UPI app,0,0.7,208,24,-17.3,-60.8,1,0,9.3,2,0,1
IN100870,Jio,Maharashtra,Tier-2,39,Male,Prepaid,4G smartphone,1,156,56,62,UPI app,0,5.7,450,22,8.1,-7.6,0,0,1.6,1,0,0
IN100871,Airtel,Bihar,Rural,18,Female,Prepaid,4G smartphone,1,313,56,33,UPI app,1,24.2,408,19,36.7,-5.2,0,0,3.8,2,1,1
IN100872,BSNL,Karnataka,Metro,18,Male,Prepaid,5G smartphone,49,275,28,13,Retail shop,0,41.2,415,19,-3.2,17.8,1,1,3.0,0,0,0
IN100873,Jio,Karnataka,Tier-3,34,Male,Prepaid,4G smartphone,58,209,28,4,Retail shop,0,19.8,266,13,-11.4,22.6,0,0,0.7,2,5,0
IN100874,Jio,Karnataka,Rural,20,Male,Postpaid,5G smartphone,7,278,30,4,Auto-debit,0,44.9,381,19,23.4,21.6,0,0,2.0,0,0,0
IN100875,Vi,Bihar,Tier-3,37,Female,Prepaid,5G smartphone,83,224,28,19,UPI app,1,36.1,366,21,-0.6,0.2,0,0,2.0,1,0,0
IN100876,Jio,Maharashtra,Rural,27,Female,Postpaid,4G smartphone,15,273,30,9,Auto-debit,0,33.4,356,21,-9.1,-16.7,0,0,1.3,0,2,0
IN100877,Airtel,Bihar,Rural,20,Male,Postpaid,Feature phone,35,244,30,22,Auto-debit,0,0.4,494,29,39.6,-35.3,0,0,4.1,1,1,0
IN100878,Jio,Bihar,Tier-3,22,Female,Prepaid,5G smartphone,55,167,56,26,Retail shop,0,7.0,322,10,13.3,22.8,0,0,0.7,0,0,0
IN100879,Jio,Uttar Pradesh,Rural,40,Female,Prepaid,Feature phone,6,176,28,16,UPI app,0,0.6,436,34,-8.7,-57.8,0,0,3.1,3,1,0
IN100880,Jio,Delhi,Metro,18,Female,Prepaid,4G smartphone,28,222,28,13,UPI app,0,25.7,236,14,8.5,-5.5,0,0,3.7,0,2,0
IN100881,Jio,Tamil Nadu,Tier-2,42,Male,Prepaid,Feature phone,40,278,28,21,Retail shop,0,0.5,426,18,2.7,-5.2,0,1,2.3,0,0,0
IN100882,BSNL,Maharashtra,Tier-2,42,Female,Prepaid,4G smartphone,34,387,28,14,Operator app,0,11.7,217,23,6.7,-17.6,0,1,1.4,1,1,0
IN100883,Jio,Tamil Nadu,Rural,28,Female,Prepaid,4G smartphone,3,207,56,5,UPI app,0,26.3,897,19,0.3,50.3,1,0,2.3,0,0,0
